name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Kawhi Leonard","San Antonio Spurs",2017-01-29,2016,6450,1610612759,400900138,4,2,46,0,"Jump Shot","3PT Field Goal",23,"Dallas Mavericks",228,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,1,9,40,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",-6,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,2,1,59,0,"Jump Shot","3PT Field Goal",25,"New Orleans Pelicans",79,239,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,4,5,36,1,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",-55,262,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,2,0,00,0,"Jump Shot","3PT Field Goal",38,"New Orleans Pelicans",-22,385,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,4,6,46,0,"Jump Shot","2PT Field Goal",16,"New Orleans Pelicans",84,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,1,8,22,0,"Jump Shot","2PT Field Goal",20,"New Orleans Pelicans",2,208,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,1,5,49,0,"Jump Shot","2PT Field Goal",11,"New Orleans Pelicans",-112,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,4,9,02,0,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",114,237,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,3,10,03,0,"Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",40,52,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,2,9,47,1,"Jump Shot","3PT Field Goal",26,"New Orleans Pelicans",58,259,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,2,9,01,0,"Jump Shot","2PT Field Goal",12,"New Orleans Pelicans",-104,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,2,10,14,1,"Jump Shot","2PT Field Goal",6,"New Orleans Pelicans",-6,65,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-27,2016,6450,1610612759,400900122,3,9,01,1,"Jump Shot","2PT Field Goal",21,"New Orleans Pelicans",-83,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,10,05,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-161,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,1,5,26,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",6,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,10,41,1,"Jump Shot","2PT Field Goal",21,"Cleveland Cavaliers",135,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,5,4,15,1,"Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",-83,115,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,7,54,1,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",207,131,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,1,9,47,0,"Jump Shot","2PT Field Goal",19,"Cleveland Cavaliers",109,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,7,09,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-209,151,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,4,22,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",179,170,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,9,04,1,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",-2,259,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,0,44,0,"Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",96,80,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,2,6,45,1,"Jump Shot","2PT Field Goal",4,"Cleveland Cavaliers",-14,41,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,6,46,0,"Jump Shot","2PT Field Goal",14,"Cleveland Cavaliers",-137,46,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,2,3,59,1,"Jump Shot","2PT Field Goal",20,"Cleveland Cavaliers",123,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,3,4,34,0,"Jump Shot","3PT Field Goal",25,"Cleveland Cavaliers",159,193,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,2,1,26,0,"Jump Shot","2PT Field Goal",18,"Cleveland Cavaliers",135,131,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,4,7,45,1,"Jump Shot","2PT Field Goal",13,"Cleveland Cavaliers",-132,16,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,1,4,57,0,"Jump Shot","2PT Field Goal",12,"Cleveland Cavaliers",-119,43,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-21,2016,6450,1610612759,400900078,1,8,22,0,"Jump Shot","3PT Field Goal",24,"Cleveland Cavaliers",-245,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,4,8,37,0,"Jump Shot","2PT Field Goal",13,"Denver Nuggets",-50,121,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,1,9,10,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",9,249,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,1,10,40,0,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-130,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,4,2,12,1,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-204,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,3,7,33,0,"Jump Shot","3PT Field Goal",25,"Denver Nuggets",-201,156,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,2,2,33,0,"Jump Shot","2PT Field Goal",13,"Denver Nuggets",-137,8,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,2,2,08,0,"Jump Shot","2PT Field Goal",16,"Denver Nuggets",135,87,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-19,2016,6450,1610612759,400900060,1,6,36,1,"Jump Shot","3PT Field Goal",24,"Denver Nuggets",-14,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,1,2,47,0,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",228,131,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,2,8,20,0,"Jump Shot","2PT Field Goal",21,"Phoenix Suns",-86,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,4,7,50,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-189,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,2,9,30,1,"Jump Shot","3PT Field Goal",26,"Phoenix Suns",173,198,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,4,8,19,0,"Jump Shot","2PT Field Goal",16,"Phoenix Suns",153,70,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,3,11,04,0,"Jump Shot","2PT Field Goal",19,"Phoenix Suns",42,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,3,6,23,1,"Jump Shot","2PT Field Goal",15,"Phoenix Suns",-79,134,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,4,9,43,0,"Jump Shot","2PT Field Goal",8,"Phoenix Suns",73,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-14,2016,6450,1610612759,400900026,4,1,52,1,"Jump Shot","3PT Field Goal",22,"Phoenix Suns",-222,-10,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,3,11,16,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-171,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,1,04,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",24,247,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,3,18,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-191,159,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,3,50,1,"Jump Shot","2PT Field Goal",15,"Charlotte Hornets",159,3,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,1,10,25,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",-106,223,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,7,19,1,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",146,200,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,9,40,1,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-187,170,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,4,7,01,0,"Jump Shot","3PT Field Goal",24,"Charlotte Hornets",42,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,4,7,59,0,"Jump Shot","3PT Field Goal",25,"Charlotte Hornets",-173,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-07,2016,6450,1610612759,400899979,2,11,21,0,"Jump Shot","3PT Field Goal",26,"Charlotte Hornets",-142,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,2,6,25,0,"Jump Shot","2PT Field Goal",17,"Toronto Raptors",9,170,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,1,3,48,1,"Jump Shot","3PT Field Goal",27,"Toronto Raptors",-124,244,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,3,2,33,0,"Jump Shot","3PT Field Goal",25,"Toronto Raptors",-106,232,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,1,6,14,1,"Jump Shot","3PT Field Goal",26,"Toronto Raptors",-19,262,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,2,2,28,1,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",225,92,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,2,3,10,1,"Jump Shot","3PT Field Goal",22,"Toronto Raptors",-222,2,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-03,2016,6450,1610612759,400899428,2,9,03,0,"Jump Shot","3PT Field Goal",24,"Toronto Raptors",-214,120,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,4,8,29,0,"Jump Shot","3PT Field Goal",25,"Atlanta Hawks",182,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,1,9,25,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",-163,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,4,7,55,0,"Jump Shot","3PT Field Goal",24,"Atlanta Hawks",91,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-03-01,2016,6450,1610612759,400899437,1,2,51,0,"Jump Shot","3PT Field Goal",23,"Indiana Pacers",-173,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,1,11,12,1,"Jump Shot","3PT Field Goal",25,"Indiana Pacers",146,210,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,4,3,38,1,"Jump Shot","2PT Field Goal",16,"Indiana Pacers",-168,11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,3,6,51,0,"Jump Shot","2PT Field Goal",11,"Indiana Pacers",12,116,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,3,10,30,0,"Jump Shot","2PT Field Goal",17,"Indiana Pacers",110,139,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,2,9,03,1,"Jump Shot","2PT Field Goal",5,"Indiana Pacers",42,28,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,3,2,38,1,"Jump Shot","3PT Field Goal",22,"Indiana Pacers",228,0,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-13,2016,6450,1610612759,400900230,4,2,56,1,"Jump Shot","2PT Field Goal",8,"Indiana Pacers",-29,82,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,3,3,51,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-96,228,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,6,29,0,"Jump Shot","3PT Field Goal",25,"New York Knicks",117,223,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,3,5,32,1,"Jump Shot","3PT Field Goal",24,"New York Knicks",-155,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,5,00,1,"Jump Shot","2PT Field Goal",17,"New York Knicks",140,110,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,1,9,39,1,"Jump Shot","2PT Field Goal",15,"New York Knicks",150,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,3,05,0,"Jump Shot","2PT Field Goal",14,"New York Knicks",140,-11,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,2,8,16,0,"Jump Shot","2PT Field Goal",17,"New York Knicks",-132,111,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,1,10,54,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-178,169,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,2,3,13,1,"Jump Shot","2PT Field Goal",16,"New York Knicks",138,92,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,3,10,54,0,"Jump Shot","2PT Field Goal",3,"New York Knicks",32,13,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,1,7,02,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",182,164,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,0,54,0,"Jump Shot","3PT Field Goal",24,"New York Knicks",-109,214,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,0,06,0,"Jump Shot","2PT Field Goal",3,"New York Knicks",-19,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-12,2016,6450,1610612759,400900222,4,0,17,0,"Jump Shot","2PT Field Goal",3,"New York Knicks",9,38,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,1,1,31,0,"Jump Shot","2PT Field Goal",8,"Detroit Pistons",-66,57,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,3,4,41,1,"Jump Shot","2PT Field Goal",12,"Detroit Pistons",0,121,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,1,0,37,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",-189,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,2,1,32,0,"Jump Shot","2PT Field Goal",5,"Detroit Pistons",-2,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,1,1,55,0,"Jump Shot","3PT Field Goal",24,"Detroit Pistons",163,188,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,4,4,16,1,"Jump Shot","3PT Field Goal",25,"Detroit Pistons",109,232,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,4,2,56,0,"Jump Shot","2PT Field Goal",11,"Detroit Pistons",-106,36,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,1,4,23,0,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",-88,254,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,3,9,00,0,"Jump Shot","2PT Field Goal",16,"Detroit Pistons",82,144,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-02-10,2016,6450,1610612759,400900206,4,6,01,0,"Jump Shot","3PT Field Goal",26,"Detroit Pistons",68,257,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,2,6,37,0,"Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-109,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2017-01-01,2016,6450,1610612759,400899374,1,2,32,0,"Jump Shot","3PT Field Goal",23,"Atlanta Hawks",233,21,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,1,8,09,1,"Jump Shot","3PT Field Goal",23,"Chicago Bulls",230,51,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,1,8,48,1,"Jump Shot","3PT Field Goal",25,"Chicago Bulls",210,149,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,2,1,52,0,"Jump Shot","2PT Field Goal",14,"Chicago Bulls",-140,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,2,8,24,0,"Jump Shot","3PT Field Goal",24,"Chicago Bulls",151,190,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,3,8,03,0,"Jump Shot","2PT Field Goal",22,"Chicago Bulls",173,149,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,4,7,03,0,"Jump Shot","3PT Field Goal",26,"Chicago Bulls",-191,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-25,2016,6450,1610612759,400899900,4,6,59,0,"Jump Shot","2PT Field Goal",7,"Chicago Bulls",24,75,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,4,10,50,0,"Jump Shot","2PT Field Goal",20,"Los Angeles Clippers",-207,13,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,1,5,30,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-34,242,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,1,2,14,0,"Jump Shot","2PT Field Goal",15,"Los Angeles Clippers",84,131,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,4,4,11,0,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",-107,218,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,4,3,32,1,"Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",14,77,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,4,7,17,0,"Jump Shot","2PT Field Goal",7,"Los Angeles Clippers",63,31,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-22,2016,6450,1610612759,400899883,2,4,39,1,"Jump Shot","3PT Field Goal",24,"Los Angeles Clippers",241,38,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,1,0,06,0,"Jump Shot","2PT Field Goal",5,"Houston Rockets",32,47,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,3,3,15,0,"Jump Shot","3PT Field Goal",23,"Houston Rockets",-232,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,2,5,03,0,"Jump Shot","3PT Field Goal",25,"Houston Rockets",148,213,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,1,7,23,1,"Jump Shot","2PT Field Goal",5,"Houston Rockets",-4,56,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-20,2016,6450,1610612759,400899867,2,4,12,0,"Jump Shot","3PT Field Goal",24,"Houston Rockets",-173,178,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-18,2016,6450,1610612759,400899854,2,5,41,0,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",179,170,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-18,2016,6450,1610612759,400899854,1,9,37,1,"Jump Shot","2PT Field Goal",18,"New Orleans Pelicans",168,75,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-18,2016,6450,1610612759,400899854,1,10,05,1,"Jump Shot","3PT Field Goal",24,"New Orleans Pelicans",240,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-18,2016,6450,1610612759,400899854,2,0,02,0,"Jump Shot","3PT Field Goal",28,"New Orleans Pelicans",105,262,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,4,8,28,1,"Jump Shot","2PT Field Goal",4,"Phoenix Suns",43,7,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,3,10,13,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",-30,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,2,0,39,1,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",42,252,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-15,2016,6450,1610612759,400899829,3,6,50,0,"Jump Shot","3PT Field Goal",25,"Phoenix Suns",112,224,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,1,4,21,1,"Jump Shot","2PT Field Goal",18,"Boston Celtics",186,18,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,3,10,51,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",171,188,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,2,0,55,1,"Jump Shot","3PT Field Goal",23,"Boston Celtics",230,-5,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,1,8,18,0,"Jump Shot","2PT Field Goal",18,"Boston Celtics",125,141,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,1,11,32,0,"Jump Shot","3PT Field Goal",25,"Boston Celtics",-148,203,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,4,2,55,0,"Jump Shot","3PT Field Goal",24,"Boston Celtics",132,205,0,0.00,,0.00,0.00
"Kawhi Leonard","San Antonio Spurs",2016-12-14,2016,6450,1610612759,400899825,4,1,39,0,"Jump Shot","2PT Field Goal",18,"Boston Celtics",112,149,0,0.00,,0.00,0.00
